# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1273784	1275178	+	KOIAIB_01290	ychO	inverse autotransporter invasin YchO	BlastRules:WP_000086217, SO:0001217, UniRef:UniRef50_P39165
contig_1	cds	1275179	1275829	-	KOIAIB_01291	narL	Two-component system response regulator NarL	SO:0001217, UniRef:UniRef50_A8AG23
contig_1	cds	1275822	1277618	-	KOIAIB_01292		Sensor protein	SO:0001217, UniRef:UniRef50_A0A085APD9
contig_1	cds	1277644	1277862	+	KOIAIB_01293		hypothetical protein	
contig_1	cds	1277957	1279348	+	KOIAIB_01294	narK	nitrate transporter NarK	BlastRules:WP_000019827, BlastRules:WP_000841851, BlastRules:WP_003898992, BlastRules:WP_010886631, SO:0001217, UniRef:UniRef50_A0A379W7S3
contig_1	cds	1279864	1283607	+	KOIAIB_01295		Respiratory nitrate reductase 2 alpha chain	SO:0001217, UniRef:UniRef50_P19319
contig_1	cds	1283604	1285142	+	KOIAIB_01296		Nitrate reductase subunit beta	SO:0001217, UniRef:UniRef50_A0A7C6CEJ9
contig_1	cds	1285139	1285849	+	KOIAIB_01297	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	SO:0001217, UniRef:UniRef50_P0AF26
contig_1	cds	1285849	1286526	+	KOIAIB_01298		Respiratory nitrate reductase 2 gamma chain	SO:0001217, UniRef:UniRef50_A0A2X1KL19
contig_1	ncRNA-region	1286710	1286841	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	ncRNA-region	1286888	1287019	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	ncRNA-region	1287066	1287197	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	tRNA	1287244	1287328	-	KOIAIB_01299	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	ncRNA-region	1287363	1287494	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	tRNA	1287538	1287622	-	KOIAIB_01300	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	cds	1287782	1288624	-	KOIAIB_01301		Formyltetrahydrofolate deformylase	SO:0001217, UniRef:UniRef50_A0A126VJV7
contig_1	cds	1288674	1289132	-	KOIAIB_01302	ychJ	UPF0225 protein YchJ	SO:0001217, UniRef:UniRef50_P37052
contig_1	cds	1289206	1290150	+	KOIAIB_01303	rssA	NTE family protein RssA	SO:0001217, UniRef:UniRef50_P0AFR0
contig_1	cds	1290242	1291255	+	KOIAIB_01304	rpoS	Regulator of RpoS	SO:0001217, UniRef:UniRef50_P0AEV1
contig_1	cds	1291457	1292365	+	KOIAIB_01305		UTP--glucose-1-phosphate uridylyltransferase	SO:0001217, UniRef:UniRef50_P0AEP3
contig_1	cds	1292509	1292922	-	KOIAIB_01306		DNA-binding protein H-NS	SO:0001217, UniRef:UniRef50_P0DOA5
contig_1	cds	1293527	1294144	+	KOIAIB_01307		Thymidine kinase	SO:0001217, UniRef:UniRef50_P13300
contig_1	cds	1294426	1295016	-	KOIAIB_01308		hypothetical protein	PFAM:PF01609.27
contig_1	cds	1295137	1295322	-	KOIAIB_01309		hypothetical protein	
contig_1	cds	1295446	1298121	-	KOIAIB_01310	adhE	Bifunctional aldehyde-alcohol dehydrogenase AdhE	SO:0001217, UniRef:UniRef50_P0A9Q7
contig_1	cds	1298598	1299245	+	KOIAIB_01311	ychE	NAAT family transporter YchE	BlastRules:WP_000616554, SO:0001217, UniRef:UniRef50_A0A379UQF4
contig_1	cds	1299272	1299427	+	KOIAIB_01312		hypothetical protein	
contig_1	cds	1299567	1300547	+	KOIAIB_01313	tnp	IS5 family IS5 transposase	IS:IS5, SO:0001217, UniRef:UniRef50_P76071
contig_1	cds	1301137	1302813	+	KOIAIB_01314	oppA	Periplasmic oligopeptide-binding protein OppA	SO:0001217, UniRef:UniRef50_P23843
contig_1	cds	1302899	1303819	+	KOIAIB_01315	oppB	Oligopeptide transport system permease protein OppB	SO:0001217, UniRef:UniRef50_P0AFH2
contig_1	cds	1303834	1304742	+	KOIAIB_01316		Oligopeptide ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A376L5W1
contig_1	cds	1304754	1305767	+	KOIAIB_01317	oppD	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppD	BlastRules:WP_000110948, BlastRules:WP_011669112, EC:7.4.2.-, SO:0001217, UniRef:UniRef50_P45052
contig_1	cds	1305764	1306768	+	KOIAIB_01318	oppF	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF	BlastRules:WP_000994906, BlastRules:WP_010906164, EC:7.4.2.-, SO:0001217, UniRef:UniRef50_A0A0T2KXQ0
contig_1	cds	1306821	1307150	-	KOIAIB_01319		DsDNA-mimic protein	SO:0001217, UniRef:UniRef50_A0A377K9M0
contig_1	cds	1307185	1308645	-	KOIAIB_01320	clsA	cardiolipin synthase ClsA	BlastRules:WP_000206886, SO:0001217, UniRef:UniRef50_P0A6H8
contig_1	cds	1309016	1310269	-	KOIAIB_01321		Voltage-gated potassium channel Kch	SO:0001217, UniRef:UniRef50_P31069
contig_1	cds	1310569	1310865	-	KOIAIB_01322		YCII-related domain-containing protein	SO:0001217, UniRef:UniRef50_H2IX29
contig_1	cds	1311074	1311808	+	KOIAIB_01323	tonB	Protein TonB	SO:0001217, UniRef:UniRef50_P02929
contig_1	cds	1311848	1312246	-	KOIAIB_01324	yciA	Acyl-CoA thioester hydrolase YciA	SO:0001217, UniRef:UniRef50_A0A8S0FVY3
contig_1	cds	1312351	1312890	-	KOIAIB_01325	yciB	Inner membrane-spanning protein YciB	SO:0001217, UniRef:UniRef50_Q9KRE2
contig_1	cds	1312920	1313663	-	KOIAIB_01326	yciC	UPF0259 membrane protein YciC	SO:0001217, UniRef:UniRef50_P21365
contig_1	cds	1314020	1314658	+	KOIAIB_01327		Outer membrane protein W	SO:0001217, UniRef:UniRef50_P0A915
contig_1	cds	1314718	1315224	-	KOIAIB_01328	yciE	Protein YciE	SO:0001217, UniRef:UniRef50_P21363
contig_1	cds	1315270	1315770	-	KOIAIB_01329	yciF	Protein yciF	SO:0001217, UniRef:UniRef50_A0A3S4I107
contig_1	cds	1315856	1316035	-	KOIAIB_01330		hypothetical protein	
contig_1	cds	1316416	1317222	-	KOIAIB_01331		Tryptophan synthase alpha chain	SO:0001217, UniRef:UniRef50_P43759
contig_1	cds	1317222	1318415	-	KOIAIB_01332		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_P0A879
contig_1	cds	1318427	1319785	-	KOIAIB_01333		Tryptophan biosynthesis protein TrpCF	SO:0001217, UniRef:UniRef50_P00909
contig_1	cds	1319789	1321384	-	KOIAIB_01334		Anthranilate phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q7MM54
contig_1	cds	1321384	1322946	-	KOIAIB_01335		Anthranilate synthase component 1	SO:0001217, UniRef:UniRef50_P00898
contig_1	ncRNA-region	1322968	1323061	-			Tryptophan operon leader	RFAM:RF00513, SO:0000140
contig_1	cds	1323220	1324101	+	KOIAIB_01336	yciV	5'-3' exoribonuclease	BlastRules:WP_000500442, EC:3.1.13.-, EC:3.1.3.97, SO:0001217, UniRef:UniRef50_A0A8S0FVQ9
contig_1	cds	1324098	1324718	+	KOIAIB_01337		Threonylcarbamoyl-AMP synthase	SO:0001217, UniRef:UniRef50_A0A161HVR8
contig_1	cds	1324746	1326641	+	KOIAIB_01338	yciQ	Uncharacterized protein YciQ	SO:0001217, UniRef:UniRef50_P45848
contig_1	cds	1326852	1327727	+	KOIAIB_01339		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_F7XXE1
contig_1	cds	1327767	1328357	-	KOIAIB_01340		Corrinoid adenosyltransferase	SO:0001217, UniRef:UniRef50_P0A9H5
contig_1	cds	1328354	1329112	-	KOIAIB_01341	yciK	Uncharacterized oxidoreductase YciK	SO:0001217, UniRef:UniRef50_P31808
contig_1	cds	1329332	1330381	+	KOIAIB_01342	sohB	putative protease SohB	SO:0001217, UniRef:UniRef50_P57370
contig_1	cds	1330417	1330668	-	KOIAIB_01343	yciN	Protein YciN	SO:0001217, UniRef:UniRef50_A0A090VX95
contig_1	cds	1331048	1333645	+	KOIAIB_01344		type I DNA topoisomerase	BlastRules:WP_000513593, EC:5.6.2.1, SO:0001217, UniRef:UniRef50_A0A376RJU3
contig_1	cds	1333855	1334829	+	KOIAIB_01345	cysB	HTH-type transcriptional regulator CysB	SO:0001217, UniRef:UniRef50_P0A9F3
contig_1	cds	1335160	1335288	+	KOIAIB_01346	ymiA	YmiA family membrane protein	SO:0001217, UniRef:UniRef50_A0A9Q7ZRY0
contig_1	cds	1335291	1335458	+	KOIAIB_01347		hypothetical protein	
contig_1	ncRNA	1335499	1335701	+	KOIAIB_01348	STnc180	Enterobacterial sRNA STnc180	RFAM:RF02079, SO:0000655
contig_1	cds	1335572	1335667	+	KOIAIB_01349	ymiC	Protein YmiC	SO:0001217, UniRef:UniRef50_P0DPO1
contig_1	cds	1335831	1338506	+	KOIAIB_01350		Aconitate hydratase	SO:0001217, UniRef:UniRef50_F7XVC1
contig_1	cds	1338570	1339160	-	KOIAIB_01351		GTP cyclohydrolase-2	SO:0001217, UniRef:UniRef50_A0A379AH52
contig_1	cds	1339330	1340094	+	KOIAIB_01352		Phosphatidylglycerophosphatase B	SO:0001217, UniRef:UniRef50_P0A924
contig_1	cds	1340243	1340551	+	KOIAIB_01353	lapA	lipopolysaccharide assembly protein LapA	BlastRules:WP_000876286, SO:0001217, UniRef:UniRef50_E6WDS8
contig_1	cds	1340558	1341727	+	KOIAIB_01354		Lipopolysaccharide assembly protein B	SO:0001217, UniRef:UniRef50_C4K8Q1
contig_1	cds	1341861	1342658	+	KOIAIB_01355		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_P08244
contig_1	cds	1342658	1342984	+	KOIAIB_01356		Translation initiation factor Sui1	SO:0001217, UniRef:UniRef50_A0A379F3N6
contig_1	cds	1343110	1343328	-	KOIAIB_01357		Osmotically-inducible lipoprotein B	SO:0001217, UniRef:UniRef50_A0A831ETG3
contig_1	cds	1343597	1344346	-	KOIAIB_01358	yciT	Uncharacterized HTH-type transcriptional regulator YciT	SO:0001217, UniRef:UniRef50_P76034
contig_1	cds	1344436	1344609	-	KOIAIB_01359	yciZ	UPF0509 protein YciZ	SO:0001217, UniRef:UniRef50_B7LRZ3
contig_1	cds	1344757	1346742	-	KOIAIB_01360		Putative signal transduction protein	SO:0001217, UniRef:UniRef50_A0A485JF83
contig_1	cds	1346978	1348912	-	KOIAIB_01361		Exoribonuclease 2	SO:0001217, UniRef:UniRef50_D0Z8E6
contig_1	cds	1348980	1350107	-	KOIAIB_01362	yciW	Uncharacterized protein YciW	SO:0001217, UniRef:UniRef50_P76035
contig_1	cds	1350251	1351039	-	KOIAIB_01363	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	SO:0001217, UniRef:UniRef50_P0AEK4
contig_1	cds	1351828	1352634	-	KOIAIB_01364	sapF	peptide ABC transporter ATP-binding protein SapF	BlastRules:WP_000230462, EC:7.6.2.-, SO:0001217, UniRef:UniRef50_P0AAH8
contig_1	cds	1352636	1353628	-	KOIAIB_01365	sapD	peptide ABC transporter ATP-binding protein SapD	BlastRules:WP_001128868, EC:7.6.2.-, SO:0001217, UniRef:UniRef50_A0A0F7D2Y9
contig_1	cds	1353628	1354518	-	KOIAIB_01366	sapC	Putrescine export system permease protein SapC	SO:0001217, UniRef:UniRef50_P0AGH5
contig_1	cds	1354505	1355470	-	KOIAIB_01367	sapB	Putrescine export system permease protein SapB	SO:0001217, UniRef:UniRef50_P0AGH3
contig_1	cds	1355467	1357110	-	KOIAIB_01368		Peptide ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A379S2B4
contig_1	cds	1357423	1357668	-	KOIAIB_01369		DUF2543 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S5CEY1
contig_1	cds	1357802	1359187	-	KOIAIB_01370	puuP	putrescine/proton symporter PuuP	BlastRules:WP_000996856, SO:0001217, UniRef:UniRef50_P76037
contig_1	cds	1359490	1360908	-	KOIAIB_01371	puuA	glutamate-putrescine ligase	BlastRules:WP_001296746, EC:6.3.1.11, SO:0001217, UniRef:UniRef50_P78061
contig_1	cds	1361132	1361884	+	KOIAIB_01372		Gamma-glutamyl-gamma-aminobutyrate hydrolase	SO:0001217, UniRef:UniRef50_A0A2X1J9P8
contig_1	cds	1361911	1362468	+	KOIAIB_01373	puuR	HTH-type transcriptional regulator PuuR	SO:0001217, UniRef:UniRef50_A0A0H3KXR1
contig_1	cds	1362743	1364230	+	KOIAIB_01374	puuC	NADP/NAD-dependent aldehyde dehydrogenase PuuC	SO:0001217, UniRef:UniRef50_P23883
contig_1	cds	1364232	1365512	+	KOIAIB_01375	puuB	gamma-glutamylputrescine oxidase	BlastRules:WP_000134870, EC:1.4.3.-, SO:0001217, UniRef:UniRef50_A0A5E6QGA9
contig_1	cds	1365550	1366815	+	KOIAIB_01376		4-aminobutyrate--2-oxoglutarate transaminase	SO:0001217, UniRef:UniRef50_A8ANL8
contig_1	cds	1366935	1367912	-	KOIAIB_01377		Phage shock protein operon transcriptional activator	SO:0001217, UniRef:UniRef50_A0A4Q3A8M6
contig_1	cds	1368079	1368747	+	KOIAIB_01378		Phage shock protein A	SO:0001217, UniRef:UniRef50_A0A377K755
contig_1	cds	1368801	1369025	+	KOIAIB_01379	pspB	Envelope stress response membrane protein PspB	SO:0001217, UniRef:UniRef50_Q9F4H3
contig_1	cds	1369025	1369384	+	KOIAIB_01380	pspC	Envelope stress response membrane protein PspC	SO:0001217, UniRef:UniRef50_A0A484Z727
contig_1	cds	1369393	1369614	+	KOIAIB_01381		Phage shock protein	SO:0001217, UniRef:UniRef50_A0A014NBT3
contig_1	cds	1369689	1370003	+	KOIAIB_01382	pspE	Thiosulfate sulfurtransferase PspE	SO:0001217, UniRef:UniRef50_A0A2C6DUD9
contig_1	cds	1370216	1371895	+	KOIAIB_01383	ycjM	glucosylglycerate phosphorylase	BlastRules:WP_000810499, EC:2.4.1.352, SO:0001217, UniRef:UniRef50_P76041
contig_1	cds	1371909	1373201	+	KOIAIB_01384		ABC-type sugar transport system, periplasmic component	SO:0001217, UniRef:UniRef50_H2ITG2
contig_1	cds	1373222	1374103	+	KOIAIB_01385		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A9MQ44
contig_1	cds	1374090	1374932	+	KOIAIB_01386		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_W7BED4
contig_1	cds	1374963	1376015	+	KOIAIB_01387		D-guloside 3-dehydrogenase	SO:0001217, UniRef:UniRef50_P76043
contig_1	cds	1376034	1376822	+	KOIAIB_01388		3-dehydro-D-guloside 4-epimerase	SO:0001217, UniRef:UniRef50_P76044
contig_1	cds	1376832	1377887	+	KOIAIB_01389		D-glucoside 3-dehydrogenase	SO:0001217, UniRef:UniRef50_P77503
contig_1	cds	1377884	1380151	+	KOIAIB_01390	ycjT	kojibiose phosphorylase	BlastRules:WP_000198036, EC:2.4.1.230, SO:0001217, UniRef:UniRef50_C9Y581
contig_1	cds	1380148	1380807	+	KOIAIB_01391		Beta-phosphoglucomutase	SO:0001217, UniRef:UniRef50_P77366
contig_1	cds	1380821	1381789	+	KOIAIB_01392		ATP-binding component of an ABC superfamily sugar transporter	SO:0001217, UniRef:UniRef50_A0A085AIE1
contig_1	cds	1381947	1382852	+	KOIAIB_01393	ompG	monomeric porin OmpG	BlastRules:WP_000735257, SO:0001217, UniRef:UniRef50_P76045
contig_1	cds	1382963	1383961	-	KOIAIB_01394	ycjW	Uncharacterized HTH-type transcriptional regulator YcjW	SO:0001217, UniRef:UniRef50_P77615
contig_1	cds	1384117	1385514	+	KOIAIB_01395		6-carboxy-5,6,7,8-tetrahydropterin synthase	SO:0001217, UniRef:UniRef50_A0A2W6PJ41
contig_1	cds	1385511	1386572	+	KOIAIB_01396	ycjF	UPF0283 membrane protein YcjF	SO:0001217, UniRef:UniRef50_P0A8R7
contig_1	cds	1386720	1388261	+	KOIAIB_01397	tyrR	HTH-type transcriptional regulatory protein TyrR	SO:0001217, UniRef:UniRef50_P07604
contig_1	cds	1388305	1388811	-	KOIAIB_01398		Thiol peroxidase	SO:0001217, UniRef:UniRef50_Q8XVP0
contig_1	cds	1388930	1389895	+	KOIAIB_01399		L-Ala-D/L-Glu epimerase	SO:0001217, UniRef:UniRef50_P51981
contig_1	cds	1389870	1390598	-	KOIAIB_01400	mpaA	Murein tripeptide amidase MpaA	SO:0001217, UniRef:UniRef50_A0A4Z0PF67
contig_1	cds	1390680	1390862	-	KOIAIB_01401	ymjC	Protein YmjC	SO:0001217, UniRef:UniRef50_Q2EER5
contig_1	cds	1390933	1391853	-	KOIAIB_01402		Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_W1X807
contig_1	cds	1391991	1392890	+	KOIAIB_01403	pgrR	DNA-binding transcriptional regulator PgrR	BlastRules:WP_000817708, SO:0001217, UniRef:UniRef50_A0A8S0FTP3
contig_1	cds	1393227	1394840	+	KOIAIB_01404	mppA	murein tripeptide ABC transporter substrate-binding protein MppA	BlastRules:WP_000683020, SO:0001217, UniRef:UniRef50_P77348
contig_1	cds	1394891	1395922	-	KOIAIB_01405	ynaI	low conductance mechanosensitive channel YnaI	BlastRules:WP_000559900, SO:0001217, UniRef:UniRef50_P0AEB5
contig_1	cds	1396112	1397092	+	KOIAIB_01406	tnp	IS5 family IS5 transposase	IS:IS5, SO:0001217, UniRef:UniRef50_P76071
contig_1	cds	1397365	1397622	+	KOIAIB_01407		DUF2534 domain-containing protein	SO:0001217, UniRef:UniRef50_A8AGC7
contig_1	cds	1397672	1398622	-	KOIAIB_01408		Universal stress protein E	SO:0001217, UniRef:UniRef50_A0A2N5ER17
contig_1	cds	1398774	1399526	-	KOIAIB_01409	fnr	fumarate/nitrate reduction transcriptional regulator Fnr	BlastRules:WP_000611911, BlastRules:WP_003243241, BlastRules:WP_005662331, SO:0001217, UniRef:UniRef50_A0A376YAA1
contig_1	cds	1399721	1400236	-	KOIAIB_01410		Methylated-DNA--protein-cysteine methyltransferase	SO:0001217, UniRef:UniRef50_P0AFH0
contig_1	cds	1400247	1401773	-	KOIAIB_01411		p-aminobenzoyl-glutamate transport protein	SO:0001217, UniRef:UniRef50_P46133
contig_1	cds	1401810	1403255	-	KOIAIB_01412	abgB	p-aminobenzoyl-glutamate hydrolase subunit AbgB	BlastRules:WP_001156451, EC:3.5.1.-, SO:0001217, UniRef:UniRef50_W9B669
contig_1	cds	1403255	1404565	-	KOIAIB_01413	abgA	p-aminobenzoyl-glutamate hydrolase subunit AbgA	BlastRules:WP_000444929, EC:3.5.1.-, SO:0001217, UniRef:UniRef50_P77357
contig_1	cds	1404741	1405649	+	KOIAIB_01414	abgR	HTH-type transcriptional regulator AbgR	SO:0001217, UniRef:UniRef50_P77744
contig_1	ncRNA	1405656	1405751	-	KOIAIB_01415	mcaS	McaS/IsrA RNA	RFAM:RF00115, SO:0000655
contig_1	cds	1405979	1406542	+	KOIAIB_01416		Smr domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAX3JCV6
contig_1	cds	1406563	1407795	-	KOIAIB_01417	dgcM	diguanylate cyclase DgcM	BlastRules:WP_000628058, EC:2.7.7.65, SO:0001217, UniRef:UniRef50_P77302
contig_1	cds	1408050	1409033	+	KOIAIB_01418	zntB	Zinc transport protein ZntB	SO:0001217, UniRef:UniRef50_P64423
contig_1	ncRNA	1409129	1409246	+	KOIAIB_01419	frnS	Fumarate/nitrate reductase regulator sRNA	RFAM:RF01796, SO:0000655
contig_1	cds	1409308	1409481	+	KOIAIB_01420		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A377BGW3
contig_1	cds	1409511	1410884	+	KOIAIB_01421	dbpA	ATP-dependent RNA helicase DbpA	SO:0001217, UniRef:UniRef50_A0A3N1WJR8
contig_1	cds	1411013	1411948	-	KOIAIB_01422		tRNA-cytidine(32) 2-sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A662ZGY8
contig_1	cds	1412000	1413235	-	KOIAIB_01423	intR	Prophage integrase IntR	SO:0001217, UniRef:UniRef50_P76056
contig_1	cds	1413237	1413452	-	KOIAIB_01424	xisR	excisionase XisR	BlastRules:WP_000079604, SO:0001217, UniRef:UniRef50_A0AAD0N2N6
contig_1	cds	1413531	1413740	-	KOIAIB_01425	rcbA	double-strand break reduction protein RcbA	BlastRules:WP_000276809, SO:0001217, UniRef:UniRef50_A0A2H4TLN9
contig_1	ncRNA	1413556	1413734	+	KOIAIB_01426	ralA	RalR antitoxin	RFAM:RF02694, SO:0000655
contig_1	cds	1413984	1414793	-	KOIAIB_01427	recT	Protein RecT	SO:0001217, UniRef:UniRef50_P33228
contig_1	cds	1414786	1417386	-	KOIAIB_01428		Exodeoxyribonuclease VIII	SO:0001217, UniRef:UniRef50_A0A0V9LZQ1
contig_1	cds	1417488	1417763	-	KOIAIB_01429	racC	Protein RacC	SO:0001217, UniRef:UniRef50_P15033
contig_1	cds	1417838	1418008	-	KOIAIB_01430	ydaE	Uncharacterized protein YdaE	SO:0001217, UniRef:UniRef50_P38394
contig_1	cds	1418008	1418229	-	KOIAIB_01431	kilR	killing protein KilR	BlastRules:WP_000560225, SO:0001217, UniRef:UniRef50_P38393
contig_1	cds	1418548	1419159	+	KOIAIB_01432		Superinfection exclusion protein B	SO:0001217, UniRef:UniRef50_P38392
contig_1	cds	1419156	1419311	-	KOIAIB_01433		hypothetical protein	
contig_1	cds	1419322	1419456	-	KOIAIB_01434		hypothetical protein	PFAM:PF14555.12
contig_1	cds	1419765	1420241	-	KOIAIB_01435	racR	DNA-binding transcriptional repressor RacR	BlastRules:WP_000948459, SO:0001217, UniRef:UniRef50_P76062
contig_1	cds	1420365	1420661	+	KOIAIB_01436	ydaS	toxin YdaS	BlastRules:WP_000712069, SO:0001217, UniRef:UniRef50_P76063
contig_1	cds	1420684	1421106	+	KOIAIB_01437	ydaT	Bacterial toxin YdaT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3G2INF4
contig_1	cds	1421119	1421976	+	KOIAIB_01438		Bacteriophage protein	SO:0001217, UniRef:UniRef50_A0A380AX01
contig_1	cds	1421983	1422729	+	KOIAIB_01439		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A061YIZ0
contig_1	cds	1422752	1423312	+	KOIAIB_01440		Putative phage regulatory protein	SO:0001217, UniRef:UniRef50_A0A376W4J0
contig_1	cds	1423345	1423644	+	KOIAIB_01441		Bacteriophage lysis protein	SO:0001217, UniRef:UniRef50_A0A447RMF8
contig_1	cds	1423815	1425239	+	KOIAIB_01442	trkG	Trk system potassium transporter TrkG	BlastRules:WP_001097895, SO:0001217, UniRef:UniRef50_P23849
contig_1	cds	1425377	1425640	+	KOIAIB_01443		hypothetical protein	
contig_1	cds	1425621	1425980	+	KOIAIB_01444		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A5B9ART1
contig_1	cds	1426454	1427482	+	KOIAIB_01445		hypothetical protein	
contig_1	cds	1427746	1428726	-	KOIAIB_01446	tnp	IS5 family ISKpn26 transposase	IS:ISKpn26, SO:0001217, UniRef:UniRef50_P76071
contig_1	cds	1429546	1430283	-	KOIAIB_01447		hypothetical protein	
contig_1	cds	1430414	1432411	+	KOIAIB_01448		Phage tail collar domain protein	SO:0001217, UniRef:UniRef50_A0AAN4AEG8
contig_1	cds	1432411	1432986	+	KOIAIB_01449		Tail fiber assembly protein	SO:0001217, UniRef:UniRef50_A0A753PXI4
contig_1	ncRNA	1432754	1432952	+	KOIAIB_01450	IS009	IS009	RFAM:RF02111, SO:0000655
contig_1	cds	1433084	1433674	-	KOIAIB_01451	pinR	Serine recombinase PinR	SO:0001217, UniRef:UniRef50_P0ADI0
contig_1	cds	1433991	1434224	-	KOIAIB_01452	ydfK	cold shock protein YdfK	BlastRules:WP_000836768, SO:0001217, UniRef:UniRef50_D2C315
contig_1	cds	1435185	1435619	-	KOIAIB_01453		Universal stress protein F	SO:0001217, UniRef:UniRef50_P37903
contig_1	cds	1435760	1436893	-	KOIAIB_01454	ompN	porin OmpN	BlastRules:WP_063070036, SO:0001217, UniRef:UniRef50_P02931
contig_1	ncRNA	1437118	1437238	+	KOIAIB_01455	micC	MicC RNA	RFAM:RF00121, SO:0000655
contig_1	cds	1437260	1440784	-	KOIAIB_01456		Pyruvate-flavodoxin oxidoreductase	SO:0001217, UniRef:UniRef50_A0A4R3I7Q4
contig_1	cds	1441058	1441324	+	KOIAIB_01457		hypothetical protein	PFAM:PF03891.20
contig_1	cds	1441321	1441743	-	KOIAIB_01458		DUF306 domain-containing protein	SO:0001217, UniRef:UniRef50_A8AGE9
contig_1	cds	1441854	1442843	-	KOIAIB_01459	ldhA	D-lactate dehydrogenase	BlastRules:WP_000762236, EC:1.1.1.28, SO:0001217, UniRef:UniRef50_P52643
contig_1	cds	1443051	1445690	+	KOIAIB_01460	ydbH	Uncharacterized protein YdbH	SO:0001217, UniRef:UniRef50_P52645
contig_1	cds	1445687	1445872	+	KOIAIB_01461		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A348DEM8
contig_1	cds	1445880	1446206	+	KOIAIB_01462	ydbL	Uncharacterized protein YdbL	SO:0001217, UniRef:UniRef50_P76076
contig_1	cds	1446378	1447283	-	KOIAIB_01463	feaR	Transcriptional activator FeaR	SO:0001217, UniRef:UniRef50_Q47129
contig_1	cds	1447519	1449018	+	KOIAIB_01464	feaB	phenylacetaldehyde dehydrogenase	BlastRules:WP_000138615, EC:1.2.1.39, SO:0001217, UniRef:UniRef50_A0A0U5ESV1
contig_1	cds	1449076	1451349	-	KOIAIB_01465		Primary amine oxidase	SO:0001217, UniRef:UniRef50_P46883
contig_1	cds	1451597	1453642	-	KOIAIB_01466	paaZ	Bifunctional protein PaaZ	SO:0001217, UniRef:UniRef50_P77455
contig_1	cds	1453927	1454856	+	KOIAIB_01467		1,2-phenylacetyl-CoA epoxidase subunit A	SO:0001217, UniRef:UniRef50_A0A1Y6GI22
contig_1	cds	1454868	1455155	+	KOIAIB_01468		1,2-phenylacetyl-CoA epoxidase subunit B	SO:0001217, UniRef:UniRef50_A0A7Y0A6X8
contig_1	cds	1455164	1455910	+	KOIAIB_01469	paaC	Phenylacetate-CoA oxygenase subunit PaaC	SO:0001217, UniRef:UniRef50_A0A1S2FW27
contig_1	cds	1455925	1456422	+	KOIAIB_01470	paaD	phenylacetate degradation protein PaaD	BlastRules:WP_001189201, SO:0001217, UniRef:UniRef50_A0A377ZHK2
contig_1	cds	1456430	1457500	+	KOIAIB_01471		3-ketosteroid-9-alpha-hydroxylase reductase subunit	SO:0001217, UniRef:UniRef50_A0A9N8D430
contig_1	cds	1457497	1458264	+	KOIAIB_01472	phaA	Enoyl-CoA hydratase/isomerase PhaA	SO:0001217, UniRef:UniRef50_Q1I9V4
contig_1	cds	1458264	1459052	+	KOIAIB_01473		Enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_C1A789
contig_1	cds	1459099	1460481	+	KOIAIB_01474		3-hydroxyacyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3S4K9K8
contig_1	cds	1460471	1460893	+	KOIAIB_01475	paaI	Acyl-coenzyme A thioesterase PaaI	SO:0001217, UniRef:UniRef50_A0A128F4A1
